CFS Account Number,Account Name,Account Identifier,Current,1-30 Days,31-60 Days,61-90 Days,91-120 Days,121-150 Days,151-180 Days,>180 Days,Total Outstanding,Report Date
"PR002352","STEPHENVILLE ISD","SF02429007","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002353","CITY OF HARLINGEN - FIRE DEPARTMENT","SF02430251","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002354","POJOAQUE VALLEY SCHOOL DISTRICT","SF02438320","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002355","COLLETON CO SCHOOL DIST","SF02447685","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002356","WAYNE COUNTY JUVENILE DETENTION FACILITY","SF01182284","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002357","DSUSD - LA QUINTA HIGH SCHOOL ASB","SF00826590","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002358","COMMUNITY ACTION CORPORATION OF SOUTH TEXAS","SF02472341","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002359","LIFE PATH SYSTEMS","SF02477840","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002360","FRONTIER SCHOOLS","SF02487286","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002361","MORGAN HILL UNIFIED SCHOOL DISTRICT","SF02492116","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002362","FOLLETT #1545 - RICE CAMPUS STORE","SF00027876","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002363","GUADALUPE COUNTY CORRECTIONAL FACILITY","SF02506162","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002364","GRANGER SCHOOL DISTRICT #204","SF02506857","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002365","MID-NEBRASKA INDIVIDUAL SERVICES","SF02510467","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002366","NATIONAL TRENCH SAFETY","SF02527828","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002367","CEDAR RIDGE HOSPITAL","SF02547634","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002368","SOMERSET COUNTY EDUCATIONAL SERVICES COMMISSION","SF02536680","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002369","DAY ONE","SF02559497","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002370","FRESNO UNIFIED SCHOOL DISTRICT","SF02601256","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002371","COUNTY OF PASSAIC HEALTH DEPT","SF02613117","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002372","NEWTON PUBLIC LIBRARY","SF02620889","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002373","CHARTER COMMUNICATIONS","SF02655073","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002374","DAVIS HOSPITAL AND MEDICAL CENTER","SF02658730","$0.00","$698.80","$0.00","$418.17","$0.00","$0.00","$0.00","$0.00","$1116.97","01/03/2022"
"PR002375","SPRINGETTSBURY POLICE DEPARTMENT","SF02684749","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002376","INDOFF INC.","SF02693931","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002377","ELKHART COMMUNITY SCHOOL CORP","SF02692775","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002378","UNIVERSAL ORLANDO RESORT","SF02694804","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002379","DIXIE STATE UNIVERSITY BOOKSTORE","SF02693628","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002380","UNIVERSAL HEALTH SERVICES","SF02699920","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002381","BEACON CITY SCHOOL DISTRICT","SF02701501","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002382","CITY OF HUNTSVILLE PARKS & RECREATION DEPARTMENT","SF02731357","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002383","TOWNSHIP OF FRANKLIN PARKS AND RECREATION","SF02730416","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002384","BUENA REGIONAL SCHOOL DISTRICT","SF00062919","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002385","FOLLETT #0320","SF00026757","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002386","FOLLETT #2072 - TCC NORTHEAST CAMPUS BOOKSTORE","SF00028148","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002387","JOLIET PARK DISTRICT","SF02773331","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002388","FOLLETT #2212 - ATHENS STATE BOOKSTORE","SF02782432","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002389","SCIOTO COUNTY DEVELOPMENTAL DISABILITIES","SF02780518","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002390","BROWARD COLLEGE BOOKSTORE","SF02789803","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002391","HEARTLAND CENTER FOR BEHAVIORAL CHANGE","SF02800242","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002392","EASTMONT METRO PARK DISTRICT","SF02679790","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002393","HILL COUNTRY TRANSIT DISTRICT","SF02823365","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002394","TUSCULUM UNIVERSITY","SF02822216","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002395","CENTRAL COLUMBIA SCHOOL DISTRICT","SF02839276","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002396","NW FLORIDA STATE COLLEGE BOOKSTORE (B&N)","SF02840942","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002397","CITY OF LEWISVILLE","SF02840021","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002398","COSTCO PHARMACY","SF02822123","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002399","CONNETQUOT CENTRAL SD","SF02837971","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002400","FOLLETT #0895 - IRVINE VALLEY BOOKSTORE","SF00027224","$910.87","$0.00","$0.00","-$1593.75","$0.00","$0.00","$0.00","$0.00","-$682.88","01/03/2022"
"PR002401","NORTH ROSE-WOLCOTT CENTRAL SCHOOL DISTRICT","SF02841580","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002402","FOLLETT #2060 - SHEPHERD UNIVERSITY BOOKSTORE","SF00028136","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002403","FOLLETT #1537 - MARYLAND VIRTUAL CENTER","SF00027869","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002404","FOLLETT #1175","SF00027396","$0.00","$0.00","-$382.50","$0.00","$0.00","$0.00","$0.00","$0.00","-$382.50","01/03/2022"
"PR002405","FOLLETT #1610 - BOSSIER PARRISH COMMUNITY COLLEGE","SF00027927","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002406","LAPORTE FEDERATION OF TEACHERS, LOCAL #714","SF02801247","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002407","ARIN IU 28","SF02852774","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002408","TOMAH HEALTH","SF02928858","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002409","FOLLETT #0598 - MOREHOUSE COLLEGE BOOKSTORE","SF00027071","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002410","UNLV CAMPUS RECREATIONAL SERVICES","SF02751690","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002411","FOLLETT # 2170 - CALHOUN CC DECATUR BOOKSTORE","SF02963681","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002412","FOCUS HEALTH CORP.","SF02956700","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002413","FOLLETT #1821","SF00028054","$645.13","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$645.13","01/03/2022"
"PR002414","BATON ROUGE COMMUNITY COLLEGE","SF02964466","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002415","AMERICAN SPIRALWELD PIPE CO","SF02952728","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002416","MID-CAROLINA AREA AGENCY ON AGING","SF02969195","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002417","CARROLL CONSOLIDATED SCHOOL CORPORATION","SF02979952","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002418","FOLLETT #2082 - PASADENA CITY COLLEGE BOOKSTORE","SF00028157","$0.00","$0.00","-$318.75","$0.00","$0.00","$0.00","$0.00","$0.00","-$318.75","01/03/2022"
"PR002419","JORDAN VALLEY MEDICAL CENTER","SF02999709","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002420","FORT PECK TRIBES","SF02997763","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002421","MORROW COUNTY AREA TRANSIT","SF03003480","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002422","NEW MILFORD PUBLIC SCHOOLS","SF03003242","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002423","WALKER COUNTY BOARD OF EDUCATION","SF03005850","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002424","LAGUNA DEVELOPMENT CORPORATION","SF03016685","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002425","FOLLETT #1375","SF00027750","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002426","SHELTERHOUSE VOLUNTEER GROUP","SF03026839","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002427","ALUDYNE","SF03048402","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002428","OWENSBORO HEALTH","SF03013581","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002429","PUEBLO OF ACOMA","SF03069677","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002430","LC INDUSTRIES","SF03064791","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002431","ALABAMA DEPARTMENT OF CORRECTIONS","SF03067863","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002432","FOLLETT #2148 - MERCED COLLEGE BOOKSTORE","SF03068454","$1691.97","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$1691.97","01/03/2022"
"PR002433","FOLLETT #0356","SF00026771","$133.28","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$133.28","01/03/2022"
"PR002434","CAECI HEAD START","SF03082474","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002435","US NAVAL HOSPITAL NAPLES ITALY","SF02940889","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002436","STEILACOOM HIGH SCHOOL","SF03086205","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002437","ISD #309 PARK RAPIDS SCHOOLS","SF03108403","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002438","NORTHVIEW HIGH SCHOOL","SF03109601","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002439","MUSKOGEE PUBLIC SCHOOL","SF03127107","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002440","CARBON COUNTY WORKFORCE TRAINING","SF02861196","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002441","BAPTIST HEALTH - MONTGOMERY","SF03131762","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002442","MEDICAL CENTER OF SOUTHEAST TEXAS","SF03154968","$0.00","$0.00","$0.00","$514.32","$0.00","$0.00","$0.00","$0.00","$514.32","01/03/2022"
"PR002443","ALTON MANAGEMENT CORPORATION","SF03162857","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002444","WESTBROOK SCHOOL DEPARTMENT","SF03167798","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002445","HARLINGEN CONSOLIDATED INDEPENDENT SCHOOL DISTRICT","SF03168072","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002446","AVONWORTH HIGH SCHOOL","SF03166434","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002447","OLIVE-HARVEY COLLEGE","SF03168341","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002448","GOODHUE INDEPENDENT SCHOOL DISTRICT 253","SF03191124","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002449","AAON COIL PRODUCTS, INC.","SF03194656","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002450","DC PUBLIC SERVICE COMMISSION","SF03202042","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002451","MEDINA COUNTY JUVENILE DETENTION CENTER","SF03208538","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002452","EAGLEBURGMANN INDUSTRIES","SF03225146","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002453","FOLLETT #1789","SF00028031","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002454","CITY OF SAVANNAH WATER RECLAMATION DEPT","SF03223555","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002455","SUMTER COUNTY BOARD OF EDUCATION","SF03238410","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002456","RPI","SF03238949","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002457","STATE OF NEVADA - DIVISION OF INDUSTRIAL RELATIONS","SF03227673","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002458","GEODIS LOGISTICS LLC","SF03237110","$219.76","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$219.76","01/03/2022"
"PR002459","TESLA MOTORS","SF03238384","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002460","CLAIBORNE COUNTY SCHOOL DISTRICT","SF03250323","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002461","PASCAGOULA-GAUTIER SCHOOL DISTRICT","SF03265251","$611.83","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$611.83","01/03/2022"
"PR002462","AMAZON.COM SERVICES LLC","SF03255047","$1794.56","$0.00","$263.74","$930.56","$264.19","$0.00","$0.00","-$257.66","$2995.39","01/03/2022"
"PR002463","CAMDEN'S PROMISE CHARTER SCHOOL","SF00010559","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002464","HADDONFIELD BOARD OF EDUCATION","SF03161169","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002465","YMCA OF THE COASTAL BEND","SF03264334","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002466","NORTH STAR ACADEMY","SF03267032","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002467","LOWER MERION SCHOOL DISTRICT","SF03269139","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002468","ALLEGHENY-CLARION VALLEY SCHOOL DISTRICT","SF03288921","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002469","STATE OF NEVADA - DEPT OF BUSINESS & INDUSTRY - SCATS","SF03302237","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002470","STATE OF NEVADA - DEPT OF BUSINESS & INDUSTRY-SCATS","SF03298304","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002471","ALAMEDA COUNTY PROBATION DEPARTMENT TRAINING UNIT","SF03306588","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002472","AMITYVILLE UNION FREE SCHOOL DISTRICT","SF03297103","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002473","LINCOLN COUNTY BOARD OF EDUCATION","SF03305660","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002474","PROVIDENCE PUBLIC SCHOOLS","SF03261721","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002475","CAMDEN COUNTY TECHNICAL SCHOOLS","SF03333067","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002476","COLORADO STATE UNIVERSITY - CAMPUS REC","SF03335999","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002477","JOHNSON CITY CENTRAL SCHOOL DISTRICT","SF03325871","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002478","FLORIDA STATE UNIVERSITY - MAGLAB","SF03335692","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002479","GADSDEN INDEPENDENT SCHOOL DISTRICT","SF03337328","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002480","RHAM SCHOOL DISTRICT","SF03333649","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002481","WAYNE STATE UNIVERSITY","SF03314909","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002482","FAURECIA INTERIORS LOUISVILLE LLC","SF03370460","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002483","WALMART DISTRIBUTION CENTER 6022","SF03367709","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002484","COACHELLA VALLEY UNIFIED SCHOOL DISTRICT","SF03368519","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002485","VALLEY CAREER AND TECHNICAL CENTER","SF03367854","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002486","WHITE PLAINS CITY SCHOOL DISTRICT","SF03377245","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002487","SUMMIT SCHOOL DISTRICT","SF03389813","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002488","TUSTIN UNIFIED SCHOOL DISTRICT","SF03393633","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002489","OKLAHOMA CITY PUBLIC SCHOOLS","SF03389677","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002490","QUINCY PUBLIC SCHOOLS","SF03385142","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002491","QUINCY PUBLIC SCHOOLS-NAT","SF03396862","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002492","TROTWOOD MADISON CITY SCHOOLS","SF03334338","$0.00","$0.00","$0.00","$716.92","$0.00","$0.00","$0.00","$0.00","$716.92","01/03/2022"
"PR002493","DANIELE INC.","SF03425596","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002494","THIEF RIVER FALLS PUBLIC SCHOOL DISTRICT #564","SF03428797","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002495","CORE INC.","SF03419979","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002496","EASTPORT SOUTH MANOR CSD","SF03434814","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002497","WASHINGTON LOCAL SCHOOLS","SF03439512","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002498","CITY OF JOPLIN PARKS AND RECREATION","SF03439389","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002499","OLDHAM COUNTY MIDDLE SCHOOL","SF03459166","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002500","FORT BEND COUNTY / HOMELAND SECURITY & EMERGENCY MGMT","SF03459328","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002501","NISKAYUNA CENTRAL SCHOOLS","SF03458336","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002502","THE OHIO STATE UNIVERSITY","SF03435571","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002503","AAA AMBULANCE SERVICE","SF03460301","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002504","TOWNS COUNTY BOE","SF03461578","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002505","GALT JOINT UNION SCHOOL DISTRICT","SF03459694","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002506","TOWNSHIP HIGH SCHOOL DISTRICT 211","SF03459074","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002507","PRESBYTERIAN MEDICAL SERVICES","SF03466965","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002508","POWAY UNIFIED SCHOOL DISTRICT AQUATICS","SF03456153","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002509","RENO-SPARKS INDIAN COLONY","SF03477902","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
"PR002510","SAN CARLOS SCHOOL DISTRICT","SF03483626","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","01/03/2022"
