CC Order,SFDC Account,CFS Invoice/Credit,Invoice Amount,Invoice Date,Status
"O-0005826024","a7N3o000002VlVFEA0","22396490","$7.47","2021-12-31","Invoiced"
"O-0006024086","a7N3o000002WiirEAC","22396491","$64.00","2021-12-31","Invoiced"
"O-0005948383","a7N3o000002WPj7EAG","22396492","$60.00","2021-12-31","Invoiced"
"O-0005954364","a7N3o000002WS6rEAG","22396493","$25.60","2021-12-31","Invoiced"
"O-0005681355","a7N3o000002WRciEAG","22396494","$144.00","2021-12-31","Invoiced"
"O-0005681355","a7N3o000002WReiEAG","22396494","$0.00","2021-12-31","Invoiced"
"O-0005681355","a7N3o000002WRejEAG","22396494","$432.00","2021-12-31","Invoiced"
"O-0005681355","a7N3o000002WRekEAG","22396494","$0.00","2021-12-31","Invoiced"
"O-0005951839","a7N3o000002WRHFEA4","22396495","$315.00","2021-12-31","Invoiced"
"O-0005949820","a7N3o000002WQLyEAO","22396496","$92.00","2021-12-31","Invoiced"
"O-0005950855","a7N3o000002WQp0EAG","22396496","$120.00","2021-12-31","Invoiced"
"O-0005950941","a7N3o000002WQrfEAG","22396496","$192.00","2021-12-31","Invoiced"
"O-0005951016","a7N3o000002WQtvEAG","22396496","$96.00","2021-12-31","Invoiced"
"O-0005951202","a7N3o000002WQzjEAG","22396496","$320.00","2021-12-31","Invoiced"
"O-0005951265","a7N3o000002WQzkEAG","22396496","$160.00","2021-12-31","Invoiced"
"O-0005954528","a7N3o000002WS8EEAW","22396497","$96.00","2021-12-31","Invoiced"
"O-0005950662","a7N3o000002WQjvEAG","22396498","$204.00","2021-12-31","Invoiced"
"O-0005767281","a7N3o000002WRaHEAW","22396499","$0.00","2021-12-31","Invoiced"
"O-0005767281","a7N3o000002WRaIEAW","22396499","$250.00","2021-12-31","Invoiced"
"O-0005767281","a7N3o000002WRaJEAW","22396499","$680.00","2021-12-31","Invoiced"
"O-0005767281","a7N3o000002WRaiEAG","22396499","$0.00","2021-12-31","Invoiced"
"O-0005767281","a7N3o000002WRajEAG","22396499","$250.00","2021-12-31","Invoiced"
"O-0005767281","a7N3o000002WRakEAG","22396499","$510.00","2021-12-31","Invoiced"
"O-0005767281","a7N3o000002WRalEAG","22396499","-$250.00","2021-12-31","Invoiced"
"O-0005767281","a7N3o000002WRawEAG","22396499","$170.00","2021-12-31","Invoiced"
"O-0005767281","a7N3o000002WRbtEAG","22396499","$0.00","2021-12-31","Invoiced"
"O-0005767281","a7N3o000002WRbuEAG","22396499","$250.00","2021-12-31","Invoiced"
"O-0005767281","a7N3o000002WRbvEAG","22396499","$680.00","2021-12-31","Invoiced"
"O-0005767281","a7N3o000002WRbwEAG","22396499","-$250.00","2021-12-31","Invoiced"
"O-0005936842","a7N3o000002WLxEEAW","22396500","$5.00","2021-12-31","Invoiced"
"O-0005952376","a7N3o000002WRVvEAO","22396500","$85.00","2021-12-31","Invoiced"
"O-0005406952","a7N3o000002WPM8EAO","22396501","$0.00","2021-12-31","Invoiced"
"O-0005406952","a7N3o000002WPM9EAO","22396501","$1000.00","2021-12-31","Invoiced"
"O-0005406952","a7N3o000002WPMAEA4","22396501","$250.00","2021-12-31","Invoiced"
"O-0005950321","a7N3o000002WQaPEAW","22396502","$192.00","2021-12-31","Invoiced"
"O-0005953859","a7N3o000002WS05EAG","22396503","$28.80","2021-12-31","Invoiced"
"O-0005953239","a7N3o000002WRplEAG","22396504","-$350.00","2021-12-31","Invoiced"
"O-0005952693","a7N3o000002WRenEAG","22396505","$192.00","2021-12-31","Invoiced"
"O-0005951493","a7N3o000002WR6qEAG","22396506","$32.00","2021-12-31","Invoiced"
"O-0005951101","a7N3o000002WQwfEAG","22396507","$64.00","2021-12-31","Invoiced"
"O-0005951533","a7N3o000002WR8mEAG","22396508","$102.40","2021-12-31","Invoiced"
"O-0005954791","a7N3o000002WS9gEAG","22396509","$32.00","2021-12-31","Invoiced"
"O-0005940827","a7N3o000002WO8PEAW","22396510","$129.00","2021-12-31","Invoiced"
"O-0006009804","a7N3o000002WdTQEA0","22396511","$224.00","2021-12-31","Invoiced"
"O-0006009093","a7N3o000002Wd7eEAC","22396512","$40.00","2021-12-31","Invoiced"
"O-0005936879","a7N3o000002WLyWEAW","22396513","$41.07","2021-12-31","Invoiced"
"O-0005936919","a7N3o000002WLzeEAG","22396513","$41.07","2021-12-31","Invoiced"
"O-0005939454","a7N3o000002WNOMEA4","22396513","$82.13","2021-12-31","Invoiced"
"O-0005995828","a7N3o000002WYVyEAO","22396513","$82.13","2021-12-31","Invoiced"
"O-0006013010","a7N3o000002WfDMEA0","22396514","$200.00","2021-12-31","Invoiced"
"O-0006022874","a7N3o000002Wi7WEAS","22396514","$280.00","2021-12-31","Invoiced"
"O-0006012963","a7N3o000002WfBzEAK","22396515","$24.00","2021-12-31","Invoiced"
"O-0006013951","a7N3o000002WfeDEAS","22396516","$145.07","2021-12-31","Invoiced"
"O-0006021770","a7N3o000002WhU1EAK","22396516","$108.80","2021-12-31","Invoiced"
"O-0006021869","a7N3o000002WhbLEAS","22396516","$108.80","2021-12-31","Invoiced"
"O-0006014916","a7N3o000002Wg1bEAC","22396517","$64.00","2021-12-31","Invoiced"
"O-0005937687","a7N3o000002WMRPEA4","22396518","$32.00","2021-12-31","Invoiced"
"O-0005938433","a7N3o000002WMqFEAW","22396519","$140.40","2021-12-31","Invoiced"
"O-0006011171","a7N3o000002WeDpEAK","22396520","$40.00","2021-12-31","Invoiced"
"O-0006000650","a7N3o000002WarPEAS","22396521","$128.00","2021-12-31","Invoiced"
"O-0005999270","a7N3o000002Wa6iEAC","22396522","$64.00","2021-12-31","Invoiced"
"O-0005939149","a7N3o000002WNEgEAO","22396523","$360.00","2021-12-31","Invoiced"
"O-0005941852","a7N3o000002WOctEAG","22396524","$160.00","2021-12-31","Invoiced"
"O-0006011151","a7N3o000002WeDGEA0","22396525","$96.00","2021-12-31","Invoiced"
"O-0005987866","a7N3o000002WWIhEAO","22396526","$21.00","2021-12-31","Invoiced"
"O-0006009276","a7N3o000002Wd9REAS","22396526","$124.00","2021-12-31","Invoiced"
"O-0006010017","a7N3o000002WdavEAC","22396527","$64.00","2021-12-31","Invoiced"
"O-0006011964","a7N3o000002WeftEAC","22396528","$120.00","2021-12-31","Invoiced"
"O-0005939580","a7N3o000002WNSiEAO","22396529","-$224.00","2021-12-31","Invoiced"
"O-0005972126","a7N3o000002WYgrEAG","22396530","$39.00","2021-12-31","Invoiced"
"O-0005972163","a7N3o000002WYgtEAG","22396530","$43.00","2021-12-31","Invoiced"
"O-0005972190","a7N3o000002WYguEAG","22396530","$156.00","2021-12-31","Invoiced"
"O-0005972202","a7N3o000002WYgsEAG","22396530","$78.00","2021-12-31","Invoiced"
"O-0005972227","a7N3o000002WYgvEAG","22396530","$43.00","2021-12-31","Invoiced"
"O-0005972509","a7N3o000002WYgwEAG","22396530","$559.00","2021-12-31","Invoiced"
"O-0005973070","a7N3o000002WYgxEAG","22396530","$215.00","2021-12-31","Invoiced"
"O-0006017149","a7N3o000002WgZTEA0","22396530","$43.00","2021-12-31","Invoiced"
"O-0006017163","a7N3o000002WgZnEAK","22396530","$40.00","2021-12-31","Invoiced"
"O-0006017187","a7N3o000002WgYqEAK","22396530","$43.00","2021-12-31","Invoiced"
"O-0006017283","a7N3o000002WgaREAS","22396530","$40.00","2021-12-31","Invoiced"
"O-0006017322","a7N3o000002WgaSEAS","22396530","$160.00","2021-12-31","Invoiced"
"O-0006017463","a7N3o000002Wgb5EAC","22396530","$43.00","2021-12-31","Invoiced"
"O-0005941742","a7N3o000002WOZzEAO","22396531","$192.00","2021-12-31","Invoiced"
"O-0005941796","a7N3o000002WObDEAW","22396531","$256.00","2021-12-31","Invoiced"
"O-0005941848","a7N3o000002WOaoEAG","22396531","$320.00","2021-12-31","Invoiced"
"O-0005941965","a7N3o000002WOfTEAW","22396532","$64.00","2021-12-31","Invoiced"
"O-0005997805","a7N3o000002WZIEEA4","22396533","$18.00","2021-12-31","Invoiced"
"O-0005997839","a7N3o000002WZJHEA4","22396533","$24.00","2021-12-31","Invoiced"
"O-0005997902","a7N3o000002WZLDEA4","22396533","$24.00","2021-12-31","Invoiced"
"O-0006015085","a7N3o000002Wg4uEAC","22396534","$32.00","2021-12-31","Invoiced"
"O-0006013871","a7N3o000002WfcWEAS","22396535","$24.00","2021-12-31","Invoiced"
"O-0006012869","a7N3o000002Wf9PEAS","22396536","$32.00","2021-12-31","Invoiced"
"O-0005936882","a7N3o000002WLygEAG","22396537","$6176.00","2021-12-31","Invoiced"
"O-0005997202","a7N3o000002WYyPEAW","22396538","$160.00","2021-12-31","Invoiced"
"O-0006008398","a7N3o000002WcohEAC","22396539","$120.00","2021-12-31","Invoiced"
"O-0005993284","a7N3o000002WXsdEAG","22396540","$120.00","2021-12-31","Invoiced"
"O-0006002155","a7N3o000002WbcVEAS","22396541","-$200.00","2021-12-31","Invoiced"
"O-0005944145","a7N3o000002WPHOEA4","22396542","$192.00","2021-12-31","Invoiced"
"O-0006008603","a7N3o000002WctwEAC","22396543","$10.00","2021-12-31","Invoiced"
"O-0006024366","a7N3o000002WiqREAS","22396543","$10.00","2021-12-31","Invoiced"
"O-0005999311","a7N3o000002Wa7gEAC","22396544","$64.00","2021-12-31","Invoiced"
"O-0005998257","a7N3o000002WZXTEA4","22396545","$117.00","2021-12-31","Invoiced"
"O-0006014666","a7N3o000002WfvxEAC","22396546","$544.00","2021-12-31","Invoiced"
"O-0005939331","a7N3o000002WNKUEA4","22396547","$25.60","2021-12-31","Invoiced"
"O-0005940137","a7N3o000002WNluEAG","22396548","$64.00","2021-12-31","Invoiced"
"O-0005940150","a7N3o000002WNmiEAG","22396548","$64.00","2021-12-31","Invoiced"
"O-0006000963","a7N3o000002Wb0bEAC","22396549","$64.00","2021-12-31","Invoiced"
"O-0006000984","a7N3o000002Wb1FEAS","22396549","$32.00","2021-12-31","Invoiced"
"O-0005981567","a7N3o000002WUelEAG","22396550","$200.00","2021-12-31","Invoiced"
"O-0006034322","a7N3o000002WlFJEA0","22396550","$36.00","2021-12-31","Invoiced"
"O-0005987686","a7N3o000002WWCZEA4","22396551","-$360.00","2021-12-31","Invoiced"
"O-0005986448","a7N3o000002WVaaEAG","22396552","$66.00","2021-12-31","Invoiced"
"O-0005987558","a7N3o000002WW8SEAW","22396553","$890.10","2021-12-31","Invoiced"
"O-0005987589","a7N3o000002WW9QEAW","22396554","$264.00","2021-12-31","Invoiced"
"O-0005987716","a7N3o000002WWDmEAO","22396554","$288.00","2021-12-31","Invoiced"
"O-0005990266","a7N3o000002WXUkEAO","22396555","$315.00","2021-12-31","Invoiced"
"O-0005990348","a7N3o000002WXXVEA4","22396555","$315.00","2021-12-31","Invoiced"
"O-0005990364","a7N3o000002WXYSEA4","22396555","$315.00","2021-12-31","Invoiced"
"O-0005985177","a7N3o000002WV0wEAG","22396556","-$700.00","2021-12-31","Invoiced"
"O-0005986729","a7N3o000002WVijEAG","22396557","$32.00","2021-12-31","Invoiced"
"O-0005986772","a7N3o000002WVjrEAG","22396557","$32.00","2021-12-31","Invoiced"
"O-0005986808","a7N3o000002WVlJEAW","22396557","$32.00","2021-12-31","Invoiced"
"O-0005986847","a7N3o000002WVlKEAW","22396557","$32.00","2021-12-31","Invoiced"
"O-0005983565","a7N3o000002WUnZEAW","22396558","$120.00","2021-12-31","Invoiced"
"O-0006029046","a7N3o000002Wk9eEAC","22396558","$40.00","2021-12-31","Invoiced"
"O-0006029069","a7N3o000002Wk9jEAC","22396558","$80.00","2021-12-31","Invoiced"
"O-0005985646","a7N3o000002WVCOEA4","22396559","$416.00","2021-12-31","Invoiced"
"O-0005990327","a7N3o000002WXXUEA4","22396560","$385.00","2021-12-31","Invoiced"
"O-0006024952","a7N3o000002Wj7IEAS","22396561","$160.00","2021-12-31","Invoiced"
"O-0006024992","a7N3o000002Wj7JEAS","22396561","$40.00","2021-12-31","Invoiced"
"O-0006020919","a7N3o000002Wh8OEAS","22396562","$32.00","2021-12-31","Invoiced"
"O-0005989810","a7N3o000002WXIsEAO","22396563","$280.00","2021-12-31","Invoiced"
"O-0006025097","a7N3o000002WjBKEA0","22396564","$68.00","2021-12-31","Invoiced"
"O-0006022260","a7N3o000002WhoeEAC","22396565","$480.00","2021-12-31","Invoiced"
"O-0005985060","a7N3o000002WUyMEAW","22396566","$96.00","2021-12-31","Invoiced"
"O-0006024518","a7N3o000002WiuOEAS","22396567","$240.00","2021-12-31","Invoiced"
"O-0006024551","a7N3o000002WivWEAS","22396567","$40.00","2021-12-31","Invoiced"
"O-0006025077","a7N3o000002WjAgEAK","22396568","$160.00","2021-12-31","Invoiced"
"O-0004798748","a7N3o000002WXZqEAO","22396569","$0.00","2021-12-31","Invoiced"
"O-0004798748","a7N3o000002WXZrEAO","22396569","$250.00","2021-12-31","Invoiced"
"O-0004798748","a7N3o000002WXZsEAO","22396569","$900.00","2021-12-31","Invoiced"
"O-0005740185","a7N3o000002WPIVEA4","22396570","$0.00","2021-12-31","Invoiced"
"O-0005740185","a7N3o000002WPIWEA4","22396570","$250.00","2021-12-31","Invoiced"
"O-0005740185","a7N3o000002WPIXEA4","22396570","$1080.00","2021-12-31","Invoiced"
"O-0005740185","a7N3o000002We7rEAC","22396570","$0.00","2021-12-31","Invoiced"
"O-0005740185","a7N3o000002We7sEAC","22396570","$250.00","2021-12-31","Invoiced"
"O-0005740185","a7N3o000002We7tEAC","22396570","$240.00","2021-12-31","Invoiced"
"O-0005740185","a7N3o000002We81EAC","22396570","$720.00","2021-12-31","Invoiced"
"O-0005951585","a7N3o000002WR9zEAG","22396571","$40.80","2021-12-31","Invoiced"
"O-0005951781","a7N3o000002WRFYEA4","22396571","$20.40","2021-12-31","Invoiced"
"O-0005985560","a7N3o000002WV9jEAG","22396571","$224.40","2021-12-31","Invoiced"
"O-0005985631","a7N3o000002WVCEEA4","22396571","$163.20","2021-12-31","Invoiced"
"O-0005985667","a7N3o000002WVDCEA4","22396571","$40.80","2021-12-31","Invoiced"
"O-0005985727","a7N3o000002WVCFEA4","22396571","$20.40","2021-12-31","Invoiced"
"O-0006015099","a7N3o000002Wg5EEAS","22396571","$122.40","2021-12-31","Invoiced"
"O-0006012269","a7N3o000002WepyEAC","22396572","$5.00","2021-12-31","Invoiced"
"O-0005938815","a7N3o000002WN3nEAG","22396573","$200.00","2021-12-31","Invoiced"
"O-0006013552","a7N3o000002WfToEAK","22396574","$300.00","2021-12-31","Invoiced"
"O-0005882940","a7N3o000002Wcv9EAC","22396575","$64.00","2021-12-31","Invoiced"
"O-0005990045","a7N3o000002WXPyEAO","22396576","$25.60","2021-12-31","Invoiced"
"O-0005998775","a7N3o000002WZpNEAW","22396576","$102.40","2021-12-31","Invoiced"
"O-0005999025","a7N3o000002WZuOEAW","22396576","$25.60","2021-12-31","Invoiced"
"O-0006000457","a7N3o000002WalCEAS","22396576","$38.40","2021-12-31","Invoiced"
"O-0006002956","a7N3o000002WbvNEAS","22396576","$51.20","2021-12-31","Invoiced"
"O-0006011436","a7N3o000002WeN1EAK","22396576","$51.20","2021-12-31","Invoiced"
"O-0006011663","a7N3o000002WeUvEAK","22396576","$25.60","2021-12-31","Invoiced"
"O-0005938409","a7N3o000002WMpREAW","22396577","$192.00","2021-12-31","Invoiced"
"O-0005939254","a7N3o000002WNI9EAO","22396578","$115.00","2021-12-31","Invoiced"
"O-0005951099","a7N3o000002WQwVEAW","22396578","$46.00","2021-12-31","Invoiced"
"O-0005998777","a7N3o000002WZpXEAW","22396578","$23.00","2021-12-31","Invoiced"
"O-0006012888","a7N3o000002Wf9tEAC","22396578","$184.00","2021-12-31","Invoiced"
"O-0005935308","a7N3o000002WLZlEAO","22396579","$64.00","2021-12-31","Invoiced"
"O-0005998250","a7N3o000002WZX4EAO","22396579","$32.00","2021-12-31","Invoiced"
"O-0005954082","a7N3o000002WS2uEAG","22396580","$160.00","2021-12-31","Invoiced"
"O-0005938692","a7N3o000002WMzREAW","22396581","$32.00","2021-12-31","Invoiced"
"O-0005949557","a7N3o000002WQDbEAO","22396581","$32.00","2021-12-31","Invoiced"
"O-0006010513","a7N3o000002Wdr5EAC","22396581","$96.00","2021-12-31","Invoiced"
"O-0005949126","a7N3o000002WQ1zEAG","22396582","$57.60","2021-12-31","Invoiced"
"O-0005951924","a7N3o000002WRJfEAO","22396583","$80.00","2021-12-31","Invoiced"
"O-0005991759","a7N3o000002WY1yEAG","22396583","$120.00","2021-12-31","Invoiced"
"O-0005991795","a7N3o000002WY1zEAG","22396583","$40.00","2021-12-31","Invoiced"
"O-0006023001","a7N3o000002WiBJEA0","22396583","$120.00","2021-12-31","Invoiced"
"O-0005948858","a7N3o000002WPsZEAW","22396584","$24.00","2021-12-31","Invoiced"
"O-0005948076","a7N3o000002WPdnEAG","22396585","$153.60","2021-12-31","Invoiced"
"O-0005949989","a7N3o000002WQJfEAO","22396586","-$57.60","2021-12-31","Invoiced"
"O-0005940570","a7N3o000002WO0VEAW","22396587","$11.00","2021-12-31","Invoiced"
"O-0005950162","a7N3o000002WQSREA4","22396587","$84.00","2021-12-31","Invoiced"
"O-0005950211","a7N3o000002WQXBEA4","22396587","$21.00","2021-12-31","Invoiced"
"O-0005950219","a7N3o000002WQXCEA4","22396587","$42.00","2021-12-31","Invoiced"
"O-0005950243","a7N3o000002WPwREAW","22396587","$21.00","2021-12-31","Invoiced"
"O-0005950266","a7N3o000002WQYsEAO","22396587","$21.00","2021-12-31","Invoiced"
"O-0005950283","a7N3o000002WQZHEA4","22396587","$21.00","2021-12-31","Invoiced"
"O-0005950692","a7N3o000002WQkeEAG","22396587","$18.00","2021-12-31","Invoiced"
"O-0005950705","a7N3o000002WQktEAG","22396587","$21.00","2021-12-31","Invoiced"
"O-0005950730","a7N3o000002WQlhEAG","22396587","$21.00","2021-12-31","Invoiced"
"O-0005950737","a7N3o000002WQliEAG","22396587","$21.00","2021-12-31","Invoiced"
"O-0005950757","a7N3o000002WQmkEAG","22396587","$21.00","2021-12-31","Invoiced"
"O-0005950775","a7N3o000002WQmlEAG","22396587","$21.00","2021-12-31","Invoiced"
"O-0005950932","a7N3o000002WQorEAG","22396587","$42.00","2021-12-31","Invoiced"
"O-0005950952","a7N3o000002WQruEAG","22396587","$21.00","2021-12-31","Invoiced"
"O-0005950958","a7N3o000002WQsJEAW","22396587","$21.00","2021-12-31","Invoiced"
"O-0005950975","a7N3o000002WQc7EAG","22396587","$63.00","2021-12-31","Invoiced"
"O-0005950997","a7N3o000002WQtREAW","22396587","$21.00","2021-12-31","Invoiced"
"O-0005951012","a7N3o000002WQtlEAG","22396587","$21.00","2021-12-31","Invoiced"
"O-0005951024","a7N3o000002WQtmEAG","22396587","$21.00","2021-12-31","Invoiced"
"O-0005951036","a7N3o000002WQuZEAW","22396587","$21.00","2021-12-31","Invoiced"
"O-0005951049","a7N3o000002WQtnEAG","22396587","$21.00","2021-12-31","Invoiced"
"O-0005951061","a7N3o000002WQrvEAG","22396587","$21.00","2021-12-31","Invoiced"
"O-0005951203","a7N3o000002WQzoEAG","22396587","$21.00","2021-12-31","Invoiced"
"O-0005951225","a7N3o000002WR0NEAW","22396587","$21.00","2021-12-31","Invoiced"
"O-0005951882","a7N3o000002WRGIEA4","22396587","$21.00","2021-12-31","Invoiced"
"O-0005949921","a7N3o000002WQOTEA4","22396588","$57.60","2021-12-31","Invoiced"
"O-0005952633","a7N3o000002WRcrEAG","22396589","$128.00","2021-12-31","Invoiced"
"O-0006014814","a7N3o000002WfzVEAS","22396590","$140.40","2021-12-31","Invoiced"
"O-0006026697","a7N3o000002WjjWEAS","22396590","$18.00","2021-12-31","Invoiced"
"O-0006026745","a7N3o000002WjkZEAS","22396590","$18.90","2021-12-31","Invoiced"
"O-0005939158","a7N3o000002WNCHEA4","22396591","-$156.00","2021-12-31","Invoiced"
"O-0005935734","a7N3o000002WLbXEAW","22396592","$30.00","2021-12-31","Invoiced"
"O-0006022378","a7N3o000002WhsWEAS","22396592","$50.00","2021-12-31","Invoiced"
"O-0005937067","a7N3o000002WM4oEAG","22396593","$46.93","2021-12-31","Invoiced"
"O-0006000867","a7N3o000002WayLEAS","22396594","$190.40","2021-12-31","Invoiced"
"O-0005937834","a7N3o000002WMW0EAO","22396595","$52.80","2021-12-31","Invoiced"
"O-0006011326","a7N3o000002WeJJEA0","22396596","$180.00","2021-12-31","Invoiced"
"O-0006014802","a7N3o000002WfzBEAS","22396596","$108.00","2021-12-31","Invoiced"
"O-0005937459","a7N3o000002WMJLEA4","22396597","$32.00","2021-12-31","Invoiced"
"O-0005997434","a7N3o000002WYwdEAG","22396598","$39.00","2021-12-31","Invoiced"
"O-0005936205","a7N3o000002WLhfEAG","22396599","$64.00","2021-12-31","Invoiced"
"O-0005940455","a7N3o000002WNwsEAG","22396600","$96.00","2021-12-31","Invoiced"
"O-0005940552","a7N3o000002WNzmEAG","22396600","$32.00","2021-12-31","Invoiced"
"O-0005940734","a7N3o000002WO5aEAG","22396600","$64.00","2021-12-31","Invoiced"
"O-0005940813","a7N3o000002WO7lEAG","22396600","$64.00","2021-12-31","Invoiced"
"O-0005940837","a7N3o000002WO8eEAG","22396600","$32.00","2021-12-31","Invoiced"
"O-0005940889","a7N3o000002WOA6EAO","22396600","$192.00","2021-12-31","Invoiced"
"O-0005940964","a7N3o000002WOClEAO","22396600","$96.00","2021-12-31","Invoiced"
"O-0005940992","a7N3o000002WOA7EAO","22396600","$64.00","2021-12-31","Invoiced"
"O-0005941033","a7N3o000002WOEmEAO","22396600","$96.00","2021-12-31","Invoiced"
"O-0005940653","a7N3o000002WO3KEAW","22396601","$38.40","2021-12-31","Invoiced"
"O-0005940733","a7N3o000002WO3LEAW","22396601","$57.60","2021-12-31","Invoiced"
"O-0005951095","a7N3o000002WQwGEAW","22396601","$38.40","2021-12-31","Invoiced"
"O-0005951120","a7N3o000002WQxJEAW","22396601","$38.40","2021-12-31","Invoiced"
"O-0005942453","a7N3o000002WOr5EAG","22396602","$80.00","2021-12-31","Invoiced"
"O-0005942479","a7N3o000002WOoREAW","22396602","$40.00","2021-12-31","Invoiced"
"O-0005940118","a7N3o000002WNlGEAW","22396603","$650.00","2021-12-31","Invoiced"
"O-0005942118","a7N3o000002WOj1EAG","22396604","$190.40","2021-12-31","Invoiced"
"O-0006008500","a7N3o000002WcrMEAS","22396604","$54.40","2021-12-31","Invoiced"
"O-0005942746","a7N3o000002WOwUEAW","22396605","$96.00","2021-12-31","Invoiced"
"O-0005951511","a7N3o000002WR7yEAG","22396605","$96.00","2021-12-31","Invoiced"
"O-0006014743","a7N3o000002Wfy3EAC","22396605","$96.00","2021-12-31","Invoiced"
"O-0006024383","a7N3o000002WiqgEAC","22396605","$64.00","2021-12-31","Invoiced"
"O-0005572829","a7N3o000002WLPkEAO","22396606","$0.00","2021-12-31","Invoiced"
"O-0005572829","a7N3o000002WLPlEAO","22396606","$900.00","2021-12-31","Invoiced"
"O-0005572829","a7N3o000002WLPmEAO","22396606","$250.00","2021-12-31","Invoiced"
"O-0005937970","a7N3o000002WMagEAG","22396607","$224.00","2021-12-31","Invoiced"
"O-0006015569","a7N3o000002WgCpEAK","22396608","$224.00","2021-12-31","Invoiced"
"O-0005936602","a7N3o000002WLrpEAG","22396609","$120.00","2021-12-31","Invoiced"
"O-0005985446","a7N3o000002WV6uEAG","22396609","$160.00","2021-12-31","Invoiced"
"O-0005948977","a7N3o000002WPxsEAG","22396610","$160.00","2021-12-31","Invoiced"
